Number_Inserted,Time_Taken
247854, 0.004000
247855, 0.005000
247856, 0.003000
247857, 0.004000
247858, 0.004000
247859, 0.004000
247860, 0.004000
247861, 0.004000
247862, 0.003000
247863, 0.005000
247864, 0.005000
247865, 0.003000
247866, 0.004000
247867, 0.004000
247868, 0.005000
247869, 0.003000
247870, 0.004000
247871, 0.003000
247872, 0.005000
247873, 0.005000
247874, 0.003000
247875, 0.004000
247876, 0.004000
247877, 0.004000
247878, 0.004000
247879, 0.004000
247880, 0.004000
247881, 0.003000
247882, 0.004000
247883, 0.003000
247884, 0.004000
247885, 0.004000
247886, 0.003000
247887, 0.003000
247888, 0.004000
247889, 0.004000
247890, 0.003000
247891, 0.004000
247892, 0.003000
247893, 0.003000
247894, 0.004000
247895, 0.003000
247896, 0.004000
247897, 0.003000
247898, 0.003000
247899, 0.004000
247900, 0.003000
247901, 0.004000
247902, 0.003000
247903, 0.003000
247904, 0.004000
247905, 0.003000
247906, 0.003000
247907, 0.004000
247908, 0.003000
247909, 0.004000
247910, 0.003000
247911, 0.004000
247912, 0.003000
247913, 0.003000
247914, 0.004000
247915, 0.003000
247916, 0.004000
247917, 0.003000
247918, 0.003000
247919, 0.005000
247920, 0.003000
247921, 0.003000
247922, 0.003000
247923, 0.004000
247924, 0.004000
247925, 0.003000
247926, 0.003000
247927, 0.004000
247928, 0.005000
247929, 0.003000
247930, 0.003000
247931, 0.003000
247932, 0.003000
247933, 0.004000
247934, 0.004000
247935, 0.003000
247936, 0.003000
247937, 0.003000
247938, 0.004000
247939, 0.003000
247940, 0.003000
247941, 0.004000
247942, 0.003000
247943, 0.004000
247944, 0.003000
247945, 0.004000
247946, 0.003000
247947, 0.003000
247948, 0.004000
247949, 0.003000
247950, 0.003000
247951, 0.004000
247952, 0.003000
247953, 0.004000
247954, 0.003000
247955, 0.003000
247956, 0.003000
247957, 0.004000
247958, 0.004000
247959, 0.003000
247960, 0.003000
247961, 0.004000
247962, 0.004000
247963, 0.003000
247964, 0.003000
247965, 0.003000
247966, 0.004000
247967, 0.005000
247968, 0.003000
247969, 0.003000
247970, 0.004000
247971, 0.003000
247972, 0.004000
247973, 0.003000
247974, 0.004000
247975, 0.003000
247976, 0.005000
247977, 0.003000
247978, 0.003000
247979, 0.003000
247980, 0.004000
247981, 0.004000
247982, 0.003000
247983, 0.003000
247984, 0.004000
247985, 0.003000
247986, 0.004000
247987, 0.003000
247988, 0.003000
247989, 0.004000
247990, 0.003000
247991, 0.004000
247992, 0.003000
247993, 0.003000
247994, 0.003000
247995, 0.003000
247996, 0.004000
247997, 0.003000
247998, 0.004000
247999, 0.004000
248000, 0.005000
248001, 0.004000
248002, 0.004000
248003, 0.004000
248004, 0.005000
248005, 0.003000
248006, 0.005000
248007, 0.004000
248008, 0.005000
248009, 0.003000
248010, 0.003000
248011, 0.004000
248012, 0.005000
248013, 0.005000
248014, 0.003000
248015, 0.005000
248016, 0.004000
248017, 0.005000
248018, 0.003000
248019, 0.006000
248020, 0.007000
248021, 0.005000
248022, 0.007000
248023, 0.007000
248024, 0.007000
248025, 0.005000
248026, 0.003000
248027, 0.004000
248028, 0.004000
248029, 0.003000
248030, 0.004000
248031, 0.003000
248032, 0.003000
248033, 0.004000
248034, 0.003000
248035, 0.003000
248036, 0.004000
248037, 0.003000
248038, 0.004000
248039, 0.003000
248040, 0.004000
248041, 0.003000
248042, 0.003000
248043, 0.004000
248044, 0.004000
248045, 0.003000
248046, 0.004000
248047, 0.003000
248048, 0.003000
248049, 0.004000
248050, 0.003000
248051, 0.003000
248052, 0.004000
248053, 0.003000
248054, 0.004000
248055, 0.003000
248056, 0.004000
248057, 0.003000
248058, 0.004000
248059, 0.004000
248060, 0.003000
248061, 0.004000
248062, 0.003000
248063, 0.004000
248064, 0.004000
248065, 0.005000
248066, 0.006000
248067, 0.004000
248068, 0.006000
248069, 0.004000
248070, 0.003000
248071, 0.006000
248072, 0.005000
248073, 0.005000
248074, 0.004000
248075, 0.004000
248076, 0.005000
248077, 0.003000
248078, 0.004000
248079, 0.003000
248080, 0.004000
248081, 0.003000
248082, 0.004000
248083, 0.003000
248084, 0.004000
248085, 0.005000
248086, 0.005000
248087, 0.004000
248088, 0.006000
248089, 0.004000
248090, 0.004000
248091, 0.005000
248092, 0.003000
248093, 0.004000
248094, 0.004000
248095, 0.003000
248096, 0.004000
248097, 0.004000
248098, 0.004000
248099, 0.004000
248100, 0.004000
248101, 0.007000
248102, 0.005000
248103, 0.004000
248104, 0.005000
248105, 0.004000
248106, 0.005000
248107, 0.003000
248108, 0.004000
248109, 0.004000
248110, 0.003000
248111, 0.004000
248112, 0.003000
248113, 0.005000
248114, 0.005000
248115, 0.005000
248116, 0.004000
248117, 0.006000
248118, 0.007000
248119, 0.005000
248120, 0.004000
248121, 0.006000
248122, 0.004000
248123, 0.005000
248124, 0.010000
248125, 0.009000
248126, 0.005000
248127, 0.004000
248128, 0.005000
248129, 0.006000
248130, 0.005000
248131, 0.004000
248132, 0.006000
248133, 0.004000
248134, 0.004000
248135, 0.005000
248136, 0.006000
248137, 0.004000
248138, 0.006000
248139, 0.005000
248140, 0.005000
248141, 0.006000
248142, 0.006000
248143, 0.006000
248144, 0.006000
248145, 0.007000
248146, 0.006000
248147, 0.004000
248148, 0.006000
248149, 0.004000
248150, 0.004000
248151, 0.003000
248152, 0.004000
248153, 0.003000
248154, 0.004000
248155, 0.003000
248156, 0.004000
248157, 0.003000
248158, 0.004000
248159, 0.003000
248160, 0.004000
248161, 0.004000
248162, 0.003000
248163, 0.003000
248164, 0.004000
248165, 0.003000
248166, 0.004000
248167, 0.003000
248168, 0.004000
248169, 0.003000
248170, 0.004000
248171, 0.003000
248172, 0.004000
248173, 0.003000
248174, 0.003000
248175, 0.005000
248176, 0.003000
248177, 0.003000
248178, 0.004000
248179, 0.003000
248180, 0.004000
248181, 0.003000
248182, 0.004000
248183, 0.003000
248184, 0.003000
248185, 0.004000
248186, 0.003000
248187, 0.003000
248188, 0.004000
248189, 0.003000
248190, 0.003000
248191, 0.003000
248192, 0.004000
248193, 0.003000
248194, 0.003000
248195, 0.004000
248196, 0.003000
248197, 0.004000
248198, 0.003000
248199, 0.003000
248200, 0.004000
248201, 0.003000
248202, 0.004000
248203, 0.003000
248204, 0.003000
248205, 0.004000
248206, 0.004000
248207, 0.003000
248208, 0.003000
248209, 0.004000
248210, 0.003000
248211, 0.003000
248212, 0.004000
248213, 0.003000
248214, 0.003000
248215, 0.003000
248216, 0.004000
248217, 0.003000
248218, 0.004000
248219, 0.003000
248220, 0.004000
248221, 0.003000
248222, 0.004000
248223, 0.003000
248224, 0.003000
248225, 0.005000
248226, 0.004000
248227, 0.003000
248228, 0.003000
248229, 0.005000
248230, 0.003000
248231, 0.003000
248232, 0.004000
248233, 0.003000
248234, 0.005000
248235, 0.003000
248236, 0.003000
248237, 0.003000
248238, 0.004000
248239, 0.004000
248240, 0.003000
248241, 0.004000
248242, 0.003000
248243, 0.004000
248244, 0.005000
248245, 0.003000
248246, 0.003000
248247, 0.004000
248248, 0.004000
248249, 0.003000
248250, 0.004000
248251, 0.003000
248252, 0.004000
248253, 0.004000
248254, 0.003000
248255, 0.003000
248256, 0.004000
248257, 0.004000
248258, 0.003000
248259, 0.003000
248260, 0.003000
248261, 0.003000
248262, 0.005000
248263, 0.003000
248264, 0.003000
248265, 0.004000
248266, 0.004000
248267, 0.004000
248268, 0.003000
248269, 0.004000
248270, 0.003000
248271, 0.004000
248272, 0.004000
248273, 0.003000
248274, 0.004000
248275, 0.003000
248276, 0.004000
248277, 0.004000
248278, 0.003000
248279, 0.003000
248280, 0.004000
248281, 0.004000
248282, 0.004000
248283, 0.003000
248284, 0.004000
248285, 0.004000
248286, 0.004000
248287, 0.003000
248288, 0.004000
248289, 0.004000
248290, 0.004000
248291, 0.003000
248292, 0.003000
248293, 0.004000
248294, 0.005000
248295, 0.003000
248296, 0.003000
248297, 0.004000
248298, 0.003000
248299, 0.004000
248300, 0.003000
248301, 0.003000
248302, 0.004000
248303, 0.005000
248304, 0.003000
248305, 0.003000
248306, 0.004000
248307, 0.004000
248308, 0.004000
248309, 0.003000
248310, 0.003000
248311, 0.004000
248312, 0.004000
248313, 0.004000
248314, 0.003000
248315, 0.003000
248316, 0.004000
248317, 0.004000
248318, 0.004000
248319, 0.003000
248320, 0.003000
248321, 0.004000
248322, 0.004000
248323, 0.003000
248324, 0.003000
248325, 0.004000
248326, 0.004000
248327, 0.004000
248328, 0.003000
248329, 0.003000
248330, 0.003000
248331, 0.005000
248332, 0.003000
248333, 0.003000
248334, 0.004000
248335, 0.004000
248336, 0.003000
248337, 0.004000
248338, 0.003000
248339, 0.003000
248340, 0.004000
248341, 0.004000
248342, 0.003000
248343, 0.003000
248344, 0.004000
248345, 0.005000
248346, 0.003000
248347, 0.004000
248348, 0.004000
248349, 0.004000
248350, 0.003000
248351, 0.004000
248352, 0.003000
248353, 0.003000
248354, 0.005000
248355, 0.003000
248356, 0.004000
248357, 0.003000
248358, 0.004000
248359, 0.004000
248360, 0.003000
248361, 0.004000
248362, 0.004000
248363, 0.005000
248364, 0.004000
248365, 0.004000
248366, 0.003000
248367, 0.005000
248368, 0.003000
248369, 0.003000
248370, 0.003000
248371, 0.004000
248372, 0.005000
248373, 0.003000
248374, 0.004000
248375, 0.003000
248376, 0.003000
248377, 0.004000
248378, 0.003000
248379, 0.004000
248380, 0.003000
248381, 0.005000
248382, 0.003000
248383, 0.004000
248384, 0.003000
248385, 0.004000
248386, 0.004000
248387, 0.003000
248388, 0.003000
248389, 0.004000
248390, 0.006000
248391, 0.007000
248392, 0.004000
248393, 0.004000
248394, 0.003000
248395, 0.004000
248396, 0.003000
248397, 0.004000
248398, 0.004000
248399, 0.004000
248400, 0.003000
248401, 0.004000
248402, 0.004000
248403, 0.004000
248404, 0.003000
248405, 0.003000
248406, 0.003000
248407, 0.005000
248408, 0.003000
248409, 0.004000
248410, 0.003000
248411, 0.004000
248412, 0.004000
248413, 0.003000
248414, 0.004000
248415, 0.003000
248416, 0.004000
248417, 0.003000
248418, 0.004000
248419, 0.003000
248420, 0.004000
248421, 0.004000
248422, 0.003000
248423, 0.004000
248424, 0.003000
248425, 0.004000
248426, 0.004000
248427, 0.003000
248428, 0.004000
248429, 0.003000
248430, 0.004000
248431, 0.004000
248432, 0.003000
248433, 0.003000
248434, 0.004000
248435, 0.004000
248436, 0.004000
248437, 0.003000
248438, 0.004000
248439, 0.003000
248440, 0.005000
248441, 0.003000
248442, 0.003000
248443, 0.004000
248444, 0.005000
248445, 0.003000
248446, 0.003000
248447, 0.004000
248448, 0.004000
248449, 0.004000
248450, 0.003000
248451, 0.004000
248452, 0.003000
248453, 0.005000
248454, 0.003000
248455, 0.003000
248456, 0.004000
248457, 0.003000
248458, 0.004000
248459, 0.003000
248460, 0.004000
248461, 0.003000
248462, 0.004000
248463, 0.003000
248464, 0.006000
248465, 0.003000
248466, 0.003000
248467, 0.004000
248468, 0.003000
248469, 0.004000
248470, 0.004000
248471, 0.004000
248472, 0.003000
248473, 0.003000
248474, 0.003000
248475, 0.003000
248476, 0.004000
248477, 0.003000
248478, 0.004000
248479, 0.003000
248480, 0.003000
248481, 0.004000
248482, 0.003000
248483, 0.003000
248484, 0.004000
248485, 0.003000
248486, 0.003000
248487, 0.003000
248488, 0.004000
248489, 0.003000
248490, 0.003000
248491, 0.004000
248492, 0.003000
248493, 0.003000
248494, 0.003000
248495, 0.004000
248496, 0.003000
248497, 0.003000
248498, 0.003000
248499, 0.004000
248500, 0.003000
248501, 0.003000
248502, 0.003000
248503, 0.004000
248504, 0.004000
248505, 0.003000
248506, 0.004000
248507, 0.003000
248508, 0.003000
248509, 0.004000
248510, 0.003000
248511, 0.004000
248512, 0.003000
248513, 0.004000
248514, 0.003000
248515, 0.004000
248516, 0.004000
248517, 0.003000
248518, 0.003000
248519, 0.003000
248520, 0.004000
248521, 0.004000
248522, 0.003000
248523, 0.003000
248524, 0.004000
248525, 0.003000
248526, 0.004000
248527, 0.003000
248528, 0.004000
248529, 0.003000
248530, 0.004000
248531, 0.003000
248532, 0.003000
248533, 0.004000
248534, 0.003000
248535, 0.004000
248536, 0.003000
248537, 0.003000
248538, 0.003000
248539, 0.004000
248540, 0.003000
248541, 0.003000
248542, 0.004000
248543, 0.003000
248544, 0.003000
248545, 0.004000
248546, 0.003000
248547, 0.003000
248548, 0.003000
248549, 0.004000
248550, 0.003000
248551, 0.003000
248552, 0.003000
248553, 0.004000
248554, 0.003000
248555, 0.004000
248556, 0.003000
248557, 0.004000
248558, 0.003000
248559, 0.003000
248560, 0.004000
248561, 0.003000
248562, 0.004000
248563, 0.003000
248564, 0.004000
248565, 0.004000
248566, 0.003000
248567, 0.003000
248568, 0.004000
248569, 0.003000
248570, 0.004000
248571, 0.004000
248572, 0.003000
248573, 0.003000
248574, 0.004000
248575, 0.004000
248576, 0.003000
248577, 0.003000
248578, 0.004000
248579, 0.004000
248580, 0.003000
248581, 0.004000
248582, 0.003000
248583, 0.004000
248584, 0.003000
248585, 0.004000
248586, 0.003000
248587, 0.003000
248588, 0.004000
248589, 0.004000
248590, 0.003000
248591, 0.003000
248592, 0.003000
248593, 0.004000
248594, 0.004000
248595, 0.003000
248596, 0.003000
248597, 0.004000
248598, 0.003000
248599, 0.004000
248600, 0.004000
248601, 0.003000
248602, 0.003000
248603, 0.004000
248604, 0.003000
248605, 0.004000
248606, 0.003000
248607, 0.003000
248608, 0.004000
248609, 0.004000
248610, 0.003000
248611, 0.003000
248612, 0.004000
248613, 0.003000
248614, 0.004000
248615, 0.003000
248616, 0.004000
248617, 0.003000
248618, 0.004000
248619, 0.003000
248620, 0.004000
248621, 0.003000
248622, 0.003000
248623, 0.004000
248624, 0.004000
248625, 0.003000
248626, 0.003000
248627, 0.004000
248628, 0.003000
248629, 0.004000
248630, 0.003000
248631, 0.003000
248632, 0.004000
248633, 0.003000
248634, 0.004000
248635, 0.003000
248636, 0.003000
248637, 0.004000
248638, 0.004000
248639, 0.003000
248640, 0.003000
248641, 0.003000
248642, 0.004000
248643, 0.003000
248644, 0.004000
248645, 0.004000
248646, 0.005000
248647, 0.003000
248648, 0.003000
248649, 0.003000
248650, 0.004000
248651, 0.004000
248652, 0.003000
248653, 0.003000
248654, 0.003000
248655, 0.003000
248656, 0.004000
248657, 0.004000
248658, 0.003000
248659, 0.003000
248660, 0.004000
248661, 0.003000
248662, 0.004000
248663, 0.003000
248664, 0.003000
248665, 0.005000
248666, 0.004000
248667, 0.003000
248668, 0.003000
248669, 0.004000
248670, 0.004000
248671, 0.003000
248672, 0.003000
248673, 0.003000
248674, 0.004000
248675, 0.004000
248676, 0.004000
248677, 0.003000
248678, 0.004000
248679, 0.003000
248680, 0.004000
248681, 0.003000
248682, 0.004000
248683, 0.003000
248684, 0.004000
248685, 0.003000
248686, 0.004000
248687, 0.003000
248688, 0.003000
248689, 0.004000
248690, 0.003000
248691, 0.004000
248692, 0.003000
248693, 0.003000
248694, 0.004000
248695, 0.003000
248696, 0.004000
248697, 0.003000
248698, 0.004000
248699, 0.003000
248700, 0.003000
248701, 0.004000
248702, 0.003000
248703, 0.004000
248704, 0.003000
248705, 0.004000
248706, 0.003000
248707, 0.003000
248708, 0.003000
248709, 0.003000
248710, 0.004000
248711, 0.003000
248712, 0.003000
248713, 0.003000
248714, 0.004000
248715, 0.003000
248716, 0.003000
248717, 0.004000
248718, 0.003000
248719, 0.003000
248720, 0.004000
248721, 0.003000
248722, 0.003000
248723, 0.003000
248724, 0.004000
248725, 0.003000
248726, 0.003000
248727, 0.003000
248728, 0.004000
248729, 0.004000
248730, 0.003000
248731, 0.005000
248732, 0.003000
248733, 0.004000
248734, 0.003000
248735, 0.003000
248736, 0.004000
248737, 0.003000
248738, 0.004000
248739, 0.003000
248740, 0.003000
248741, 0.004000
248742, 0.004000
248743, 0.004000
248744, 0.004000
248745, 0.004000
248746, 0.003000
248747, 0.005000
248748, 0.003000
248749, 0.005000
248750, 0.003000
248751, 0.005000
248752, 0.003000
248753, 0.004000
248754, 0.003000
248755, 0.003000
248756, 0.004000
248757, 0.004000
248758, 0.004000
248759, 0.004000
248760, 0.004000
248761, 0.003000
248762, 0.003000
248763, 0.003000
248764, 0.003000
248765, 0.004000
248766, 0.003000
248767, 0.005000
248768, 0.003000
248769, 0.004000
248770, 0.004000
248771, 0.003000
248772, 0.004000
248773, 0.003000
248774, 0.003000
248775, 0.004000
248776, 0.004000
248777, 0.004000
248778, 0.004000
248779, 0.003000
248780, 0.003000
248781, 0.004000
248782, 0.003000
248783, 0.003000
248784, 0.003000
248785, 0.004000
248786, 0.003000
248787, 0.003000
248788, 0.004000
248789, 0.003000
248790, 0.003000
248791, 0.004000
248792, 0.003000
248793, 0.003000
248794, 0.004000
248795, 0.003000
248796, 0.003000
248797, 0.004000
248798, 0.003000
248799, 0.003000
248800, 0.003000
248801, 0.004000
248802, 0.003000
248803, 0.003000
248804, 0.004000
248805, 0.003000
248806, 0.003000
248807, 0.003000
248808, 0.004000
248809, 0.003000
248810, 0.003000
248811, 0.004000
248812, 0.003000
248813, 0.003000
248814, 0.003000
248815, 0.004000
248816, 0.003000
248817, 0.004000
248818, 0.003000
248819, 0.003000
248820, 0.004000
248821, 0.003000
248822, 0.004000
248823, 0.003000
248824, 0.003000
248825, 0.004000
248826, 0.003000
248827, 0.003000
248828, 0.004000
248829, 0.003000
248830, 0.003000
248831, 0.004000
248832, 0.003000
248833, 0.003000
248834, 0.003000
248835, 0.004000
248836, 0.003000
248837, 0.003000
248838, 0.003000
248839, 0.004000
248840, 0.003000
248841, 0.003000
248842, 0.003000
248843, 0.004000
248844, 0.004000
248845, 0.003000
248846, 0.005000
248847, 0.003000
248848, 0.003000
248849, 0.003000
248850, 0.004000
248851, 0.003000
248852, 0.004000
248853, 0.003000
248854, 0.003000
248855, 0.003000
248856, 0.004000
248857, 0.003000
248858, 0.004000
248859, 0.004000
248860, 0.004000
248861, 0.004000
248862, 0.005000
248863, 0.004000
248864, 0.005000
248865, 0.003000
248866, 0.005000
248867, 0.004000
248868, 0.004000
248869, 0.004000
248870, 0.005000
248871, 0.003000
248872, 0.005000
248873, 0.003000
248874, 0.005000
248875, 0.004000
248876, 0.004000
248877, 0.004000
248878, 0.004000
248879, 0.004000
248880, 0.004000
248881, 0.004000
248882, 0.004000
248883, 0.003000
248884, 0.004000
248885, 0.003000
248886, 0.004000
248887, 0.003000
248888, 0.003000
248889, 0.004000
248890, 0.003000
248891, 0.003000
248892, 0.004000
248893, 0.003000
248894, 0.003000
248895, 0.003000
248896, 0.004000
248897, 0.003000
248898, 0.003000
248899, 0.003000
248900, 0.004000
248901, 0.003000
248902, 0.003000
248903, 0.004000
248904, 0.003000
248905, 0.003000
248906, 0.003000
248907, 0.004000
248908, 0.003000
248909, 0.004000
248910, 0.003000
248911, 0.003000
248912, 0.003000
248913, 0.004000
248914, 0.003000
248915, 0.003000
248916, 0.003000
248917, 0.004000
248918, 0.003000
248919, 0.003000
248920, 0.004000
248921, 0.003000
248922, 0.003000
248923, 0.003000
248924, 0.004000
248925, 0.003000
248926, 0.003000
248927, 0.003000
248928, 0.003000
248929, 0.003000
248930, 0.003000
248931, 0.004000
248932, 0.005000
248933, 0.003000
248934, 0.004000
248935, 0.003000
248936, 0.003000
248937, 0.004000
248938, 0.003000
248939, 0.003000
248940, 0.003000
248941, 0.003000
248942, 0.004000
248943, 0.003000
248944, 0.003000
248945, 0.003000
248946, 0.004000
248947, 0.003000
248948, 0.004000
248949, 0.003000
248950, 0.003000
248951, 0.003000
248952, 0.004000
248953, 0.004000
248954, 0.004000
248955, 0.004000
248956, 0.004000
248957, 0.005000
248958, 0.003000
248959, 0.005000
248960, 0.005000
248961, 0.005000
248962, 0.005000
248963, 0.003000
248964, 0.005000
248965, 0.003000
248966, 0.004000
248967, 0.004000
248968, 0.006000
248969, 0.004000
248970, 0.004000
248971, 0.003000
248972, 0.004000
248973, 0.004000
248974, 0.004000
248975, 0.004000
248976, 0.004000
248977, 0.003000
248978, 0.005000
248979, 0.004000
248980, 0.004000
248981, 0.003000
248982, 0.003000
248983, 0.003000
248984, 0.004000
248985, 0.004000
248986, 0.003000
248987, 0.003000
248988, 0.003000
248989, 0.004000
248990, 0.003000
248991, 0.003000
248992, 0.003000
248993, 0.004000
248994, 0.003000
248995, 0.003000
248996, 0.003000
248997, 0.004000
248998, 0.003000
248999, 0.004000
249000, 0.003000
249001, 0.003000
249002, 0.003000
249003, 0.004000
249004, 0.003000
249005, 0.003000
249006, 0.003000
249007, 0.004000
249008, 0.003000
249009, 0.003000
249010, 0.003000
249011, 0.004000
249012, 0.003000
249013, 0.004000
249014, 0.004000
249015, 0.003000
249016, 0.004000
249017, 0.004000
249018, 0.003000
249019, 0.003000
249020, 0.003000
249021, 0.004000
249022, 0.003000
249023, 0.004000
249024, 0.004000
249025, 0.003000
249026, 0.003000
249027, 0.003000
249028, 0.004000
249029, 0.003000
249030, 0.003000
249031, 0.003000
249032, 0.004000
249033, 0.003000
249034, 0.003000
249035, 0.003000
249036, 0.004000
249037, 0.003000
249038, 0.004000
249039, 0.003000
249040, 0.004000
249041, 0.004000
249042, 0.003000
249043, 0.003000
249044, 0.004000
249045, 0.005000
249046, 0.004000
249047, 0.004000
249048, 0.004000
249049, 0.005000
249050, 0.004000
249051, 0.003000
249052, 0.004000
249053, 0.006000
249054, 0.004000
249055, 0.003000
249056, 0.004000
249057, 0.005000
249058, 0.004000
249059, 0.003000
249060, 0.004000
249061, 0.005000
249062, 0.004000
249063, 0.003000
249064, 0.004000
249065, 0.005000
249066, 0.004000
249067, 0.003000
249068, 0.004000
249069, 0.005000
249070, 0.003000
249071, 0.003000
249072, 0.003000
249073, 0.005000
249074, 0.003000
249075, 0.003000
249076, 0.003000
249077, 0.004000
249078, 0.003000
249079, 0.003000
249080, 0.003000
249081, 0.004000
249082, 0.003000
249083, 0.003000
249084, 0.003000
249085, 0.004000
249086, 0.003000
249087, 0.003000
249088, 0.004000
249089, 0.003000
249090, 0.004000
249091, 0.003000
249092, 0.003000
249093, 0.004000
249094, 0.004000
249095, 0.004000
249096, 0.003000
249097, 0.004000
249098, 0.003000
249099, 0.004000
249100, 0.003000
249101, 0.004000
249102, 0.004000
249103, 0.003000
249104, 0.003000
249105, 0.004000
249106, 0.003000
249107, 0.003000
249108, 0.003000
249109, 0.003000
249110, 0.004000
249111, 0.003000
249112, 0.004000
249113, 0.003000
249114, 0.003000
249115, 0.003000
249116, 0.004000
249117, 0.003000
249118, 0.003000
249119, 0.003000
249120, 0.004000
249121, 0.003000
249122, 0.003000
249123, 0.003000
249124, 0.003000
249125, 0.004000
249126, 0.003000
249127, 0.003000
249128, 0.003000
249129, 0.004000
249130, 0.003000
249131, 0.003000
249132, 0.003000
249133, 0.004000
249134, 0.003000
249135, 0.003000
249136, 0.003000
249137, 0.004000
249138, 0.004000
249139, 0.004000
249140, 0.004000
249141, 0.003000
249142, 0.004000
249143, 0.005000
249144, 0.003000
249145, 0.004000
249146, 0.003000
249147, 0.006000
249148, 0.004000
249149, 0.004000
249150, 0.003000
249151, 0.005000
249152, 0.004000
249153, 0.004000
249154, 0.003000
249155, 0.005000
249156, 0.004000
249157, 0.004000
249158, 0.004000
249159, 0.004000
249160, 0.005000
249161, 0.003000
249162, 0.003000
249163, 0.005000
249164, 0.004000
249165, 0.004000
249166, 0.003000
249167, 0.004000
249168, 0.005000
249169, 0.004000
249170, 0.003000
249171, 0.004000
249172, 0.005000
249173, 0.004000
249174, 0.003000
249175, 0.004000
249176, 0.004000
249177, 0.004000
249178, 0.003000
249179, 0.004000
249180, 0.004000
249181, 0.004000
249182, 0.003000
249183, 0.004000
249184, 0.003000
249185, 0.004000
249186, 0.003000
249187, 0.004000
249188, 0.004000
249189, 0.004000
249190, 0.003000
249191, 0.004000
249192, 0.003000
249193, 0.004000
249194, 0.004000
249195, 0.003000
249196, 0.004000
249197, 0.004000
249198, 0.003000
249199, 0.004000
249200, 0.004000
249201, 0.004000
249202, 0.003000
249203, 0.004000
249204, 0.004000
249205, 0.003000
249206, 0.005000
249207, 0.004000
249208, 0.004000
249209, 0.004000
249210, 0.004000
249211, 0.003000
249212, 0.004000
249213, 0.003000
249214, 0.004000
249215, 0.004000
249216, 0.003000
249217, 0.004000
249218, 0.004000
249219, 0.003000
249220, 0.004000
249221, 0.003000
249222, 0.004000
249223, 0.003000
249224, 0.004000
249225, 0.003000
249226, 0.003000
249227, 0.004000
249228, 0.004000
249229, 0.004000
249230, 0.004000
249231, 0.004000
249232, 0.003000
249233, 0.003000
249234, 0.004000
249235, 0.007000
249236, 0.005000
249237, 0.004000
249238, 0.005000
249239, 0.004000
249240, 0.004000
249241, 0.004000
249242, 0.004000
249243, 0.005000
249244, 0.004000
249245, 0.003000
249246, 0.005000
249247, 0.003000
249248, 0.005000
249249, 0.003000
249250, 0.005000
249251, 0.003000
249252, 0.005000
249253, 0.003000
249254, 0.005000
249255, 0.003000
249256, 0.005000
249257, 0.003000
249258, 0.004000
249259, 0.003000
249260, 0.004000
249261, 0.003000
249262, 0.003000
249263, 0.004000
249264, 0.003000
249265, 0.003000
249266, 0.003000
249267, 0.003000
249268, 0.005000
249269, 0.003000
249270, 0.004000
249271, 0.003000
249272, 0.004000
249273, 0.003000
249274, 0.003000
249275, 0.004000
249276, 0.003000
249277, 0.003000
249278, 0.003000
249279, 0.003000
249280, 0.004000
249281, 0.003000
249282, 0.003000
249283, 0.003000
249284, 0.004000
249285, 0.003000
249286, 0.003000
249287, 0.004000
249288, 0.003000
249289, 0.003000
249290, 0.003000
249291, 0.004000
249292, 0.003000
249293, 0.003000
249294, 0.003000
249295, 0.004000
249296, 0.003000
249297, 0.005000
249298, 0.005000
249299, 0.005000
249300, 0.004000
249301, 0.003000
249302, 0.003000
249303, 0.004000
249304, 0.003000
249305, 0.003000
249306, 0.003000
249307, 0.004000
249308, 0.003000
249309, 0.003000
249310, 0.003000
249311, 0.004000
249312, 0.003000
249313, 0.004000
249314, 0.003000
249315, 0.003000
249316, 0.003000
249317, 0.004000
249318, 0.003000
249319, 0.003000
249320, 0.004000
249321, 0.003000
249322, 0.004000
249323, 0.003000
249324, 0.004000
249325, 0.003000
249326, 0.004000
249327, 0.004000
249328, 0.003000
249329, 0.003000
249330, 0.003000
249331, 0.004000
249332, 0.004000
249333, 0.003000
249334, 0.004000
249335, 0.003000
249336, 0.003000
249337, 0.004000
249338, 0.004000
249339, 0.003000
249340, 0.003000
249341, 0.004000
249342, 0.004000
249343, 0.004000
249344, 0.003000
249345, 0.004000
249346, 0.004000
249347, 0.004000
249348, 0.003000
249349, 0.003000
249350, 0.004000
249351, 0.005000
249352, 0.003000
249353, 0.003000
249354, 0.004000
249355, 0.003000
249356, 0.004000
249357, 0.003000
249358, 0.003000
249359, 0.004000
249360, 0.003000
249361, 0.004000
249362, 0.003000
249363, 0.003000
249364, 0.004000
249365, 0.003000
249366, 0.004000
249367, 0.003000
249368, 0.003000
249369, 0.004000
249370, 0.003000
249371, 0.003000
249372, 0.004000
249373, 0.003000
249374, 0.004000
249375, 0.004000
249376, 0.003000
249377, 0.003000
249378, 0.003000
249379, 0.004000
249380, 0.004000
249381, 0.003000
249382, 0.003000
249383, 0.004000
249384, 0.004000
249385, 0.003000
249386, 0.004000
249387, 0.003000
249388, 0.004000
249389, 0.004000
249390, 0.004000
249391, 0.003000
249392, 0.003000
249393, 0.005000
249394, 0.003000
249395, 0.004000
249396, 0.003000
249397, 0.003000
249398, 0.005000
249399, 0.003000
249400, 0.003000
249401, 0.003000
249402, 0.004000
249403, 0.004000
249404, 0.004000
249405, 0.004000
249406, 0.003000
